cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
450,False,72,941740.98,-0.01,0.5417,58259.02
451,False,72,941740.98,-0.01,0.5139,58259.02
452,False,72,941740.98,-0.01,0.5278,58259.02
453,False,72,941740.98,-0.01,0.4722,58259.02
454,False,72,941740.98,-0.01,0.5278,58259.02
455,False,72,941740.98,-0.01,0.5,58259.02
456,False,72,941740.98,-0.01,0.5278,58259.02
457,False,72,941740.98,-0.01,0.4861,58259.02
458,False,72,941740.98,-0.01,0.5278,58259.02
459,False,72,941740.98,-0.01,0.4167,58259.02
460,False,72,941740.98,-0.01,0.4167,58259.02
461,False,72,941740.98,-0.01,0.5278,58259.02
462,False,72,941740.98,-0.01,0.5278,58259.02
463,False,72,941740.98,-0.01,0.4722,58259.02
464,False,72,941740.98,-0.01,0.6111,58259.02
465,False,72,941740.98,-0.01,0.4861,58259.02
466,False,72,941740.98,-0.01,0.5833,58259.02
467,False,72,941740.98,-0.01,0.3611,58259.02
468,False,72,941740.98,-0.01,0.4583,58259.02
469,False,72,941740.98,-0.01,0.6111,58259.02
470,False,72,941740.98,-0.01,0.4722,58259.02
471,False,72,941740.98,-0.01,0.4722,58259.02
472,False,72,941740.98,-0.01,0.4861,58259.02
473,False,72,941740.98,-0.01,0.4167,58259.02
474,False,72,941740.98,-0.01,0.6389,58259.02
475,False,72,941740.98,-0.01,0.5,58259.02
476,False,72,941740.98,-0.01,0.5,58259.02
477,False,72,941740.98,-0.01,0.4722,58259.02
478,False,72,941740.98,-0.01,0.5,58259.02
479,False,72,941740.98,-0.01,0.5,58259.02
480,False,72,941740.98,-0.01,0.4722,58259.02
481,False,72,941740.98,-0.01,0.5,58259.02
482,False,72,941740.98,-0.01,0.3889,58259.02
483,False,72,941740.98,-0.01,0.4861,58259.02
484,False,72,941740.98,-0.01,0.4167,58259.02
485,False,72,941740.98,-0.01,0.5556,58259.02
486,False,72,941740.98,-0.01,0.4306,58259.02
487,False,72,941740.98,-0.01,0.4722,58259.02
488,False,72,941740.98,-0.01,0.5833,58259.02
