cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
249,False,72,3318509.49,0.2213,0.9861,128579.07
250,False,72,3318509.49,0.2213,0.9861,128579.07
251,False,72,3318509.49,0.2213,0.9861,128579.07
252,False,72,3318509.49,0.2213,0.9861,128579.07
253,False,72,3318509.49,0.2213,0.9861,128579.07
254,False,72,3318509.49,0.2213,0.9861,128579.07
255,False,72,3318509.49,0.2213,0.9861,128579.07
256,False,72,3403521.77,0.2265,0.9722,129780.58
257,False,72,3318509.49,0.2213,0.9861,128579.07
258,False,72,3304165.62,0.2204,0.9722,128336.6
259,False,72,3318509.49,0.2213,0.9861,128579.07
260,False,72,3318509.49,0.2213,0.9861,128579.07
261,False,72,3403521.77,0.2265,0.9722,129780.58
262,False,72,3318509.49,0.2213,0.9861,128579.07
263,False,72,3318509.49,0.2213,0.9861,128579.07
264,False,72,3403521.77,0.2265,0.9722,129780.58
265,False,72,3403521.77,0.2265,0.9722,129780.58
266,False,72,3318509.49,0.2213,0.9861,128579.07
267,False,72,3318509.49,0.2213,0.9861,128579.07
268,False,72,3318509.49,0.2213,0.9861,128579.07
269,False,72,3318509.49,0.2213,0.9861,128579.07
270,False,72,3318509.49,0.2213,0.9861,128579.07
271,False,72,3318509.49,0.2213,0.9861,128579.07
272,False,72,3318509.49,0.2213,0.9861,128579.07
273,False,72,3318509.49,0.2213,0.9861,128579.07
274,False,72,3318509.49,0.2213,0.9861,128579.07
275,False,72,3318509.49,0.2213,0.9861,128579.07
276,False,72,3318509.49,0.2213,0.9861,128579.07
277,False,72,3318509.49,0.2213,0.9861,128579.07
278,False,72,3318509.49,0.2213,0.9861,128579.07
279,False,72,3403521.77,0.2265,0.9722,129780.58
280,False,72,3318509.49,0.2213,0.9861,128579.07
281,False,72,3256958.1,0.2175,1.0,127744.36
282,False,72,3318509.49,0.2213,0.9861,128579.07
283,False,72,3318509.49,0.2213,0.9861,128579.07
284,False,72,3318509.49,0.2213,0.9861,128579.07
285,False,72,3318509.49,0.2213,0.9861,128579.07
286,False,72,3403521.77,0.2265,0.9722,129780.58
287,False,72,3318509.49,0.2213,0.9861,128579.07
288,False,72,3318509.49,0.2213,0.9861,128579.07
289,False,72,3318509.49,0.2213,0.9861,128579.07
290,False,72,3318509.49,0.2213,0.9861,128579.07
291,False,72,3318509.49,0.2213,0.9861,128579.07
292,False,72,3403521.77,0.2265,0.9722,129780.58
293,False,72,3318509.49,0.2213,0.9861,128579.07
294,False,72,3403521.77,0.2265,0.9722,129780.58
295,False,72,3268281.77,0.2182,0.9722,127645.84
296,False,72,3318509.49,0.2213,0.9861,128579.07
297,False,72,3403521.77,0.2265,0.9722,129780.58
298,False,72,3318509.49,0.2213,0.9861,128579.07
299,False,72,3318509.49,0.2213,0.9861,128579.07
