cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
320,False,72,2702805.58,0.1802,0.9722,110562.69
321,False,72,2686554.08,0.1791,0.9861,110310.84
322,False,72,2686554.08,0.1791,0.9861,110310.84
323,False,72,2744020.62,0.1832,0.9722,111129.74
324,False,72,2744020.62,0.1832,0.9722,111129.74
325,False,72,2744020.62,0.1832,0.9722,111129.74
326,False,72,2686554.08,0.1791,0.9861,110310.84
327,False,72,2685201.52,0.179,0.9722,110287.44
328,False,72,2744020.62,0.1832,0.9722,111129.74
329,False,72,2687572.06,0.1791,0.9444,110327.6
330,False,72,2649910.3,0.1764,1.0,109808.41
331,False,72,2686554.08,0.1791,0.9861,110310.84
332,False,72,2688925.81,0.1792,0.9583,110351.01
333,False,72,2686554.08,0.1791,0.9861,110310.84
334,False,72,2686554.08,0.1791,0.9861,110310.84
335,False,72,2691737.55,0.1794,0.9722,110388.11
336,False,72,2686554.08,0.1791,0.9861,110310.84
337,False,72,2744020.62,0.1832,0.9722,111129.74
338,False,72,2744020.62,0.1832,0.9722,111129.74
339,False,72,2744020.62,0.1832,0.9722,111129.74
340,False,72,2691737.55,0.1794,0.9722,110388.11
341,False,72,2744020.62,0.1832,0.9722,111129.74
342,False,72,2649910.3,0.1764,1.0,109808.41
343,False,72,2744020.62,0.1832,0.9722,111129.74
344,False,72,2688925.81,0.1792,0.9583,110351.01
345,False,72,2649910.3,0.1764,1.0,109808.41
346,False,72,2691737.55,0.1794,0.9722,110388.11
347,False,72,2744020.62,0.1832,0.9722,111129.74
348,False,72,2649910.3,0.1764,1.0,109808.41
349,False,72,2686554.08,0.1791,0.9861,110310.84
350,False,72,2655023.07,0.1767,0.9861,109884.72
351,False,72,2686554.08,0.1791,0.9861,110310.84
352,False,72,2744020.62,0.1832,0.9722,111129.74
353,False,72,2686554.08,0.1791,0.9861,110310.84
354,False,72,2649910.3,0.1764,1.0,109808.41
355,False,72,2686554.08,0.1791,0.9861,110310.84
356,False,72,2686554.08,0.1791,0.9861,110310.84
357,False,72,2686554.08,0.1791,0.9861,110310.84
358,False,72,2655023.07,0.1767,0.9861,109884.72
359,False,72,2691737.55,0.1794,0.9722,110388.11
360,False,72,2744020.62,0.1832,0.9722,111129.74
361,False,72,2686554.08,0.1791,0.9861,110310.84
362,False,72,2744020.62,0.1832,0.9722,111129.74
363,False,72,2686554.08,0.1791,0.9861,110310.84
364,False,72,2721160.29,0.1816,0.9583,110932.78
365,False,72,2691737.55,0.1794,0.9722,110388.11
366,False,72,2686554.08,0.1791,0.9861,110310.84
367,False,72,2686554.08,0.1791,0.9861,110310.84
